,userid,productid,main_category,sub_category,rating
3423,14453,spf056326,sports & fitness,Running,4.4
3424,34746,acs045831,accessories,Jewellery,2.4
3425,34641,msh158913,men's shoes,Casual Shoes,2.5
3426,45893,msh014954,men's shoes,Formal Shoes,1.4
3427,35466,kfa101949,kids' fashion,Kids' Watches,3.6
3428,88661,mcl071840,men's clothing,Shirts,4.8
3429,61887,acs104077,accessories,Watches,2.9
3430,76150,mcl080091,men's clothing,Innerwear,1.6
3431,85642,tvc113654,"tv, audio & cameras",Headphones,4.7
3432,73680,mcl122878,men's clothing,T-shirts & Polos,1.3
3433,23973,wcl193515,women's clothing,Lingerie & Nightwear,1.1
3434,30846,bth111393,beauty & health,Beauty & Grooming,4.5
3435,25028,cmb128384,car & motorbike,Car & Bike Care,2.8
3436,98570,wcl169520,women's clothing,Ethnic Wear,2.3
3437,71995,acs063538,accessories,Fashion & Silver Jewellery,3.4
3438,28291,msh180225,men's shoes,Formal Shoes,2.2
3439,34078,acs102409,accessories,Fashion & Silver Jewellery,4.2
3440,72073,mcl022626,men's clothing,T-shirts & Polos,1.1
3441,10150,tvc048925,"tv, audio & cameras",Televisions,2.5
3442,16030,acs259628,accessories,Jewellery,3.2
3443,88035,cmb063622,car & motorbike,Car & Bike Care,2.9
3444,83622,tvc054809,"tv, audio & cameras",Speakers,1.6
3445,23973,wcl163990,women's clothing,Clothing,1.1
3446,55059,acs045114,accessories,Bags & Luggage,1.1
3447,17492,wcl026595,women's clothing,Clothing,3.4
3448,83113,kfa058660,kids' fashion,Kids' Shoes,4.0
3449,93239,bag232004,bags & luggage,Travel Accessories,1.2
3450,77702,bth132997,beauty & health,Beauty & Grooming,3.8
3451,44005,spf158235,sports & fitness,Badminton,2.2
3452,61076,wcl182046,women's clothing,Western Wear,4.0
3453,80533,app240722,appliances,Kitchen & Home Appliances,1.1
3454,39369,acs059892,accessories,Bags & Luggage,2.9
3455,26660,str010880,stores,Men's Fashion,2.0
3456,27115,acs265031,accessories,Handbags & Clutches,4.0
3457,46888,acs238155,accessories,Handbags & Clutches,2.4
3458,71300,mcl082732,men's clothing,T-shirts & Polos,2.3
3459,80997,wcl108940,women's clothing,Western Wear,4.3
3460,62973,hkt092154,home & kitchen,Furniture,4.9
3461,84744,wcl242989,women's clothing,Clothing,4.0
3462,15157,tvc040808,"tv, audio & cameras",Camera Accessories,2.9
3463,90187,wcl161756,women's clothing,Clothing,4.8
3464,96440,acs246350,accessories,Jewellery,2.4
3465,35177,wcl253288,women's clothing,Ethnic Wear,1.3
3466,12744,wcl149766,women's clothing,Clothing,1.3
3467,53716,tvc238214,"tv, audio & cameras",Speakers,3.2
3468,69894,hkt079436,home & kitchen,Home Décor,2.6
3469,49382,msh194108,men's shoes,Casual Shoes,2.5
3470,18131,acs217097,accessories,Jewellery,4.5
3471,72459,app198743,appliances,Heating & Cooling Appliances,3.6
3472,53309,tvc155615,"tv, audio & cameras",Cameras,1.6
3473,17374,mcl047566,men's clothing,T-shirts & Polos,3.3
3474,55861,wcl066226,women's clothing,Ethnic Wear,1.2
3475,68508,msh026950,men's shoes,Casual Shoes,4.0
3476,49801,msh223967,men's shoes,Casual Shoes,3.7
3477,75332,cmb058969,car & motorbike,Car Electronics,3.8
3478,61311,acs204515,accessories,Watches,2.0
3479,44322,wcl143871,women's clothing,Western Wear,1.4
3480,22622,hkt236589,home & kitchen,Home Improvement,1.6
3481,55165,mcl061426,men's clothing,T-shirts & Polos,3.3
3482,69720,wcl154862,women's clothing,Lingerie & Nightwear,2.0
3483,34801,acs245625,accessories,Handbags & Clutches,3.2
3484,24437,tvc040934,"tv, audio & cameras",Speakers,4.3
3485,74166,mcl151049,men's clothing,T-shirts & Polos,2.8
3486,22942,acs016417,accessories,Handbags & Clutches,3.6
3487,91312,wcl213310,women's clothing,Clothing,2.8
3488,36124,acs116149,accessories,Jewellery,2.2
3489,45267,msh096677,men's shoes,Formal Shoes,1.1
3490,88554,mcl254683,men's clothing,T-shirts & Polos,4.5
3491,73139,hkt096779,home & kitchen,Home Storage,3.1
3492,23973,str075744,stores,Men's Fashion,2.5
3493,44620,ind207933,industrial supplies,Industrial & Scientific Supplies,4.0
3494,90638,mcl140808,men's clothing,T-shirts & Polos,1.6
3495,29667,tvc165534,"tv, audio & cameras",Camera Accessories,1.4
3496,81977,tvc073354,"tv, audio & cameras",Cameras,2.7
3497,56789,wcl044283,women's clothing,Clothing,3.9
3498,29601,tvc180771,"tv, audio & cameras",Home Entertainment Systems,3.9
3499,18656,cmb102732,car & motorbike,Motorbike Accessories & Parts,4.1
3500,53460,app081596,appliances,Kitchen & Home Appliances,1.5
3501,90314,wcl175318,women's clothing,Western Wear,1.9
3502,83852,acs013699,accessories,Fashion & Silver Jewellery,1.7
3503,56037,hkt149696,home & kitchen,Kitchen & Dining,3.7
3504,35931,tvc160619,"tv, audio & cameras",Cameras,3.4
3505,85810,mcl076361,men's clothing,Innerwear,3.1
3506,83609,wcl179016,women's clothing,Lingerie & Nightwear,1.4
3507,61398,tvc263876,"tv, audio & cameras",Cameras,4.0
3508,53096,app167777,appliances,Kitchen & Home Appliances,2.5
3509,75332,tvc174730,"tv, audio & cameras",Cameras,3.4
3510,43812,bag225739,bags & luggage,Wallets,3.6
3511,96187,wcl233498,women's clothing,Western Wear,4.6
3512,15999,app221968,appliances,Kitchen & Home Appliances,3.6
3513,10184,wcl254596,women's clothing,Ethnic Wear,4.7
3514,72468,acs130905,accessories,Jewellery,4.5
3515,54143,spf023846,sports & fitness,Fitness Accessories,1.7
3516,77596,str042109,stores,Men's Fashion,1.6
3517,37364,tvc032590,"tv, audio & cameras",Security Cameras,4.7
3518,17492,msc209889,music,Musical Instruments & Professional Audio,4.1
3519,80080,acs258398,accessories,Fashion & Silver Jewellery,4.7
3520,59413,hkt147369,home & kitchen,Home Furnishing,4.4
3521,71791,wcl034271,women's clothing,Clothing,3.8
3522,59264,acs026373,accessories,Jewellery,4.0
3523,62178,wcl238658,women's clothing,Ethnic Wear,1.8
3524,96600,wcl185643,women's clothing,Lingerie & Nightwear,1.1
3525,45597,ggf113152,grocery & gourmet foods,"Coffee, Tea & Beverages",3.8
3526,59179,str198957,stores,Men's Fashion,4.7
3527,61143,bth244183,beauty & health,Make-up,3.1
3528,52112,wcl042883,women's clothing,Lingerie & Nightwear,1.8
3529,77596,acs127692,accessories,Watches,3.7
3530,95599,wcl043482,women's clothing,Clothing,4.1
3531,89913,acs061183,accessories,Bags & Luggage,1.6
3532,40552,wcl260097,women's clothing,Lingerie & Nightwear,2.7
3533,36613,acs043168,accessories,Fashion & Silver Jewellery,1.6
3534,94776,msh074282,men's shoes,Sports Shoes,4.3
3535,16198,tbp171609,toys & baby products,Toys & Games,2.3
3536,84725,mcl216697,men's clothing,Shirts,4.0
3537,93444,hkt103989,home & kitchen,Furniture,1.4
3538,58164,cmb060638,car & motorbike,Car Accessories,2.3
3539,92355,acs106439,accessories,Bags & Luggage,4.7
3540,31212,tvc008958,"tv, audio & cameras",Cameras,1.7
3541,11778,msh190961,men's shoes,Sports Shoes,4.7
3542,95243,acs066573,accessories,Bags & Luggage,4.8
3543,57615,acs157489,accessories,Jewellery,2.7
3544,10606,acs264822,accessories,Watches,2.9
3545,11495,tvc009621,"tv, audio & cameras",Home Entertainment Systems,4.1
3546,61835,tbp255071,toys & baby products,"Baby Bath, Skin & Grooming",1.4
3547,92503,acs007045,accessories,Bags & Luggage,2.3
3548,79637,wcl152786,women's clothing,Ethnic Wear,2.6
3549,24878,wcl032136,women's clothing,Clothing,2.2
3550,16065,acs236001,accessories,Handbags & Clutches,2.0
3551,72459,wcl249534,women's clothing,Western Wear,2.9
3552,61386,wcl148435,women's clothing,Lingerie & Nightwear,2.8
3553,43123,wcl161481,women's clothing,Western Wear,3.3
3554,26414,mcl119051,men's clothing,Jeans,3.4
3555,89818,tvc032688,"tv, audio & cameras",Camera Accessories,3.8
3556,57739,wcl098301,women's clothing,Lingerie & Nightwear,1.8
3557,43841,str243116,stores,Men's Fashion,4.0
3558,56995,msh003826,men's shoes,Sports Shoes,4.5
3559,92632,hkt079437,home & kitchen,Furniture,3.8
3560,62899,wcl030355,women's clothing,Ethnic Wear,3.0
3561,69982,wcl081469,women's clothing,Lingerie & Nightwear,4.6
3562,75946,mcl235712,men's clothing,Innerwear,1.8
3563,36104,acs062353,accessories,Handbags & Clutches,3.3
3564,70925,bth237316,beauty & health,Health & Personal Care,4.7
3565,31037,kfa194624,kids' fashion,Kids' Fashion,1.1
3566,48047,app255126,appliances,Kitchen & Home Appliances,4.3
3567,89913,acs154238,accessories,Fashion & Silver Jewellery,4.6
3568,43210,mcl141892,men's clothing,Jeans,1.8
3569,37055,wcl028903,women's clothing,Clothing,2.6
3570,87886,acs056225,accessories,Jewellery,1.8
3571,79399,mcl240656,men's clothing,T-shirts & Polos,3.2
3572,91312,tvc049497,"tv, audio & cameras",Headphones,2.3
3573,12094,acs035876,accessories,Fashion & Silver Jewellery,3.4
3574,79020,hkt243424,home & kitchen,Sewing & Craft Supplies,3.1
3575,30535,cmb125370,car & motorbike,Car Parts,2.9
3576,23194,wcl044913,women's clothing,Lingerie & Nightwear,3.3
3577,85987,acs261707,accessories,Bags & Luggage,3.1
3578,62858,msh167164,men's shoes,Formal Shoes,3.6
3579,81616,bag168915,bags & luggage,Backpacks,2.3
3580,46416,wcl252068,women's clothing,Ethnic Wear,3.3
3581,10588,tvc231327,"tv, audio & cameras",Headphones,2.3
3582,13692,bag226662,bags & luggage,Suitcases & Trolley Bags,1.8
3583,89309,spf068927,sports & fitness,Cricket,3.4
3584,79020,wcl034289,women's clothing,Ethnic Wear,4.8
3585,23686,wcl194269,women's clothing,Clothing,1.2
3586,85050,hkt026251,home & kitchen,Home Furnishing,3.5
3587,86934,wcl062767,women's clothing,Ethnic Wear,4.5
3588,26832,msh256953,men's shoes,Sports Shoes,1.3
3589,55428,str015685,stores,Men's Fashion,2.5
3590,44578,mcl175763,men's clothing,T-shirts & Polos,1.4
3591,62855,kfa015480,kids' fashion,Kids' Clothing,4.8
3592,70976,hkt245921,home & kitchen,Home Storage,1.6
3593,94653,wcl017646,women's clothing,Western Wear,2.1
3594,40548,kfa052684,kids' fashion,Baby Fashion,2.4
3595,50525,msh230591,men's shoes,Sports Shoes,2.7
3596,93498,msh030903,men's shoes,Formal Shoes,4.0
3597,35177,acs248742,accessories,Bags & Luggage,3.2
3598,14783,acs042857,accessories,Jewellery,1.6
3599,99525,kfa056230,kids' fashion,Kids' Fashion,2.4
3600,78054,acs006815,accessories,Jewellery,1.5
3601,24455,tvc226443,"tv, audio & cameras",Home Entertainment Systems,2.2
3602,23445,acs153359,accessories,Handbags & Clutches,4.3
3603,49801,wcl146385,women's clothing,Clothing,4.4
3604,84680,wcl044740,women's clothing,Ethnic Wear,3.6
3605,50304,wcl226355,women's clothing,Clothing,4.3
3606,10572,wcl140580,women's clothing,Clothing,4.6
3607,69894,msh205328,men's shoes,Casual Shoes,4.5
3608,14927,acs196022,accessories,Jewellery,1.6
3609,11778,tvc037196,"tv, audio & cameras",Camera Accessories,3.6
3610,62973,tvc165638,"tv, audio & cameras",Camera Accessories,3.3
3611,36446,wcl228517,women's clothing,Lingerie & Nightwear,2.3
3612,43080,bth144296,beauty & health,Beauty & Grooming,3.6
3613,68946,hkt111956,home & kitchen,Home Furnishing,3.6
3614,57739,app151510,appliances,Kitchen & Home Appliances,3.0
3615,95121,tvc062326,"tv, audio & cameras",Camera Accessories,2.0
3616,95071,acs027607,accessories,Bags & Luggage,2.4
3617,60297,msh163012,men's shoes,Sports Shoes,1.7
3618,80588,cmb260295,car & motorbike,Car Parts,2.9
3619,51553,str170388,stores,Men's Fashion,2.2
3620,45189,wcl084896,women's clothing,Ethnic Wear,3.0
3621,42119,str171437,stores,Men's Fashion,3.6
3622,59959,ggf032909,grocery & gourmet foods,"Coffee, Tea & Beverages",2.6
3623,89186,tvc025389,"tv, audio & cameras",Security Cameras,3.0
3624,41172,cmb012533,car & motorbike,Motorbike Accessories & Parts,1.2
3625,49125,spf133205,sports & fitness,Strength Training,3.0
3626,10137,acs149434,accessories,Watches,4.0
3627,83700,msh096406,men's shoes,Sports Shoes,2.1
3628,69121,acs170492,accessories,Handbags & Clutches,4.0
3629,47937,tvc022156,"tv, audio & cameras",Cameras,4.2
3630,63776,tvc060353,"tv, audio & cameras",Headphones,4.4
3631,38358,msh226041,men's shoes,Casual Shoes,4.3
3632,57668,bth176915,beauty & health,Luxury Beauty,4.7
3633,91014,wcl061036,women's clothing,Western Wear,2.8
3634,39717,wcl031963,women's clothing,Ethnic Wear,3.6
3635,15535,tvc186073,"tv, audio & cameras",Headphones,1.4
3636,27897,tvc166917,"tv, audio & cameras",Cameras,3.9
3637,86959,tbp214447,toys & baby products,Toys & Games,4.2
3638,92463,bag165946,bags & luggage,Travel Accessories,2.6
3639,99402,acs107820,accessories,Bags & Luggage,4.3
3640,61834,app205386,appliances,Heating & Cooling Appliances,4.6
3641,75583,mcl149685,men's clothing,Innerwear,3.3
3642,97941,acs193202,accessories,Fashion & Silver Jewellery,1.7
3643,91239,acs121160,accessories,Watches,1.8
3644,52336,acs133361,accessories,Fashion & Silver Jewellery,1.4
3645,61300,wcl037179,women's clothing,Clothing,1.2
3646,39993,acs128392,accessories,Handbags & Clutches,3.7
3647,60555,bth004713,beauty & health,Beauty & Grooming,3.2
3648,14282,tvc246694,"tv, audio & cameras",Speakers,1.1
3649,11346,acs082273,accessories,Fashion & Silver Jewellery,1.8
3650,98902,tvc116179,"tv, audio & cameras",Camera Accessories,3.2
3651,78186,app104362,appliances,Kitchen & Home Appliances,1.9
3652,44774,tvc068607,"tv, audio & cameras",Speakers,2.2
3653,30630,tvc035517,"tv, audio & cameras",Home Entertainment Systems,3.6
3654,56013,app113544,appliances,Heating & Cooling Appliances,2.2
3655,32130,wcl118160,women's clothing,Western Wear,4.3
3656,59373,mcl138291,men's clothing,Shirts,4.0
3657,14337,msh111196,men's shoes,Casual Shoes,3.6
3658,17701,acs043817,accessories,Bags & Luggage,4.2
3659,27113,wcl201621,women's clothing,Clothing,2.3
3660,43968,acs098476,accessories,Bags & Luggage,2.6
3661,36369,wcl238495,women's clothing,Clothing,2.8
3662,44310,msh131840,men's shoes,Formal Shoes,2.0
3663,89950,tvc113225,"tv, audio & cameras",Headphones,4.1
3664,26217,acs191826,accessories,Fashion & Silver Jewellery,4.2
3665,28495,mcl143503,men's clothing,Innerwear,3.7
3666,42559,wcl043789,women's clothing,Lingerie & Nightwear,4.0
3667,92319,wcl241962,women's clothing,Clothing,4.7
3668,76576,msh036050,men's shoes,Casual Shoes,4.7
3669,80068,acs202235,accessories,Watches,2.1
3670,45973,msh212862,men's shoes,Casual Shoes,3.7
3671,50409,ind241748,industrial supplies,Lab & Scientific,2.4
3672,26660,acs096395,accessories,Fashion & Silver Jewellery,2.7
3673,91335,tvc072440,"tv, audio & cameras",Cameras,3.9
3674,43935,msh046532,men's shoes,Casual Shoes,3.4
3675,18829,hkt169149,home & kitchen,Garden & Outdoors,3.0
3676,13949,hkt086415,home & kitchen,Home Furnishing,3.6
3677,53517,tvc016061,"tv, audio & cameras",Speakers,3.3
3678,29276,str130852,stores,Sportswear,3.7
3679,66995,mcl051328,men's clothing,Innerwear,3.4
3680,45200,str226178,stores,Men's Fashion,2.4
3681,14783,app169570,appliances,Heating & Cooling Appliances,4.7
3682,28578,wcl246580,women's clothing,Lingerie & Nightwear,4.2
3683,89950,app252707,appliances,Kitchen & Home Appliances,4.5
3684,96592,wcl243204,women's clothing,Lingerie & Nightwear,2.6
3685,78653,tvc014675,"tv, audio & cameras",Headphones,4.9
3686,32488,mcl025206,men's clothing,Innerwear,3.8
3687,82190,acs106647,accessories,Bags & Luggage,2.9
3688,44727,app021537,appliances,Heating & Cooling Appliances,2.7
3689,99790,wcl174799,women's clothing,Western Wear,1.8
3690,95121,tvc158728,"tv, audio & cameras",Camera Accessories,2.2
3691,19953,app242811,appliances,Kitchen & Home Appliances,4.2
3692,62707,wcl020412,women's clothing,Western Wear,3.2
3693,59175,wcl242282,women's clothing,Ethnic Wear,1.8
3694,17038,wcl102474,women's clothing,Western Wear,1.1
3695,36162,acs167656,accessories,Handbags & Clutches,3.4
3696,12056,wcl097723,women's clothing,Lingerie & Nightwear,4.7
3697,62635,str172145,stores,Men's Fashion,2.4
3698,40710,mcl240095,men's clothing,Innerwear,1.8
3699,17278,tvc025715,"tv, audio & cameras",Headphones,3.4
3700,77022,tvc101736,"tv, audio & cameras",Home Entertainment Systems,4.6
3701,41509,tbp073129,toys & baby products,Toys & Games,2.7
3702,69459,hkt241472,home & kitchen,Home Improvement,5.0
3703,44798,str036154,stores,Men's Fashion,1.6
3704,72073,msh070848,men's shoes,Formal Shoes,3.4
3705,23598,bag080230,bags & luggage,Suitcases & Trolley Bags,3.0
3706,27937,wcl261098,women's clothing,Clothing,4.2
3707,62856,wcl034806,women's clothing,Clothing,4.4
3708,62876,msh149031,men's shoes,Casual Shoes,3.5
3709,29252,acs260905,accessories,Bags & Luggage,2.9
3710,65585,app012759,appliances,Kitchen & Home Appliances,1.9
3711,78621,acs104531,accessories,Fashion & Silver Jewellery,2.0
3712,87222,wsh046403,women's shoes,Shoes,1.5
3713,71227,acs074162,accessories,Handbags & Clutches,3.7
3714,96316,tvc065677,"tv, audio & cameras",Cameras,5.0
3715,19723,mcl027659,men's clothing,T-shirts & Polos,3.3
3716,74497,acs259900,accessories,Fashion & Silver Jewellery,4.7
3717,83367,app194563,appliances,Refrigerators,1.9
3718,22153,wcl208058,women's clothing,Western Wear,4.5
3719,35715,wcl118160,women's clothing,Western Wear,3.7
3720,36360,bth054262,beauty & health,Health & Personal Care,3.6
3721,59082,wcl205133,women's clothing,Ethnic Wear,3.8
3722,57423,acs087747,accessories,Bags & Luggage,1.4
3723,54979,wcl172997,women's clothing,Western Wear,4.8
3724,87793,acs203761,accessories,Fashion & Silver Jewellery,2.6
3725,51473,cmb037160,car & motorbike,Car Accessories,1.1
3726,43666,tvc041809,"tv, audio & cameras",Speakers,2.8
3727,43618,spf255386,sports & fitness,Badminton,1.7
3728,86598,mcl166593,men's clothing,Innerwear,4.0
3729,81446,tvc105586,"tv, audio & cameras",Camera Accessories,2.3
3730,13635,mcl122779,men's clothing,Shirts,1.6
3731,93498,msh087807,men's shoes,Sports Shoes,2.4
3732,91100,acs010069,accessories,Bags & Luggage,3.6
3733,70506,wcl147219,women's clothing,Ethnic Wear,2.1
3734,46242,ind209360,industrial supplies,Lab & Scientific,3.4
3735,39357,hkt248777,home & kitchen,Home Décor,5.0
3736,59370,wcl197686,women's clothing,Western Wear,2.9
3737,90134,spf185611,sports & fitness,Running,3.1
3738,92602,mcl119210,men's clothing,Shirts,4.4
3739,36790,app249354,appliances,Heating & Cooling Appliances,3.7
3740,22429,tvc024532,"tv, audio & cameras",Security Cameras,2.8
3741,10241,wcl199269,women's clothing,Clothing,2.2
3742,13692,str130364,stores,Men's Fashion,4.0
3743,78135,acs217846,accessories,Bags & Luggage,2.2
3744,21569,acs210722,accessories,Handbags & Clutches,2.4
3745,23973,wcl220874,women's clothing,Ethnic Wear,3.5
3746,89076,wcl057252,women's clothing,Ethnic Wear,3.4
3747,42967,acs243392,accessories,Handbags & Clutches,1.7
3748,38556,bag104031,bags & luggage,Travel Accessories,1.3
3749,43222,wcl063743,women's clothing,Western Wear,4.5
3750,32488,tvc214038,"tv, audio & cameras",Camera Accessories,2.5
3751,13521,app034541,appliances,Heating & Cooling Appliances,2.0
3752,84698,str106687,stores,Sportswear,1.4
3753,43823,mcl075847,men's clothing,T-shirts & Polos,4.4
3754,50790,app119450,appliances,Heating & Cooling Appliances,3.0
3755,76021,tvc187342,"tv, audio & cameras",Security Cameras,4.1
3756,55065,tvc013554,"tv, audio & cameras",Televisions,1.8
3757,92238,acs001666,accessories,Handbags & Clutches,4.6
3758,60598,acs157069,accessories,Handbags & Clutches,3.0
3759,18491,wcl067876,women's clothing,Lingerie & Nightwear,1.7
3760,63658,tvc195165,"tv, audio & cameras",Headphones,4.1
3761,43131,wcl017028,women's clothing,Ethnic Wear,2.3
3762,55067,mcl068551,men's clothing,Shirts,3.0
3763,88783,mcl182390,men's clothing,Shirts,3.9
